Time (s),Channel 1 (V),Channel 2 (V)
-4.9049513888888887,-0.54630201045944515,-0.004504272696893994
-4.9037013888888881,-0.45461657288412738,-0.0068482359482356699
-4.9024513888888883,-0.34553097927272647,-0.0071830878412843064
-4.9012013888888886,-0.25685710716525911,-0.0075179397343330956
-4.8999513888888888,-0.19629117942395982,-0.0065133840551871861
-4.8987013888888882,-0.13605987006791667,-0.004504272696893994
-4.8974513888888884,-0.064451535611320332,-0.0031648651246988383
-4.8962013888888887,-0.0085702652643502991,-0.0011557537664061038
-4.894951388888888,-0.0085702652643786029,0.00051850569883799371
-4.8937013888888883,-0.070809284932233096,0.00085335759188663054
-4.8924513888888885,-0.16450243281936849,0.00085335759188663054
-4.8912013888888888,-0.24849164753244096,-0.00048604998030791656
-4.8899513888888881,-0.28797661699919153,-0.0024951613386018688
-4.8887013888888884,-0.26823413226583981,-0.0038345689107964157
-4.8874513888888886,-0.19896812650642187,-0.0061785321621379398
-4.8862013888888889,-0.10125955799559654,-0.0068482359482352128
-4.8849513888888882,-0.014258777814640662,-0.0075179397343330956
-4.8837013888888885,0.039614782220462191,-0.0071830878412843064
-4.8824513888888887,0.08043822522842832,-0.0051739764829915724
-4.8812013888888881,0.13196945656637424,-0.0034997170177468655
-4.8799513888888884,0.17915064889523169,-0.0018254575525036816
-4.8787013888888886,0.18216221436303245,0.00051850569883784149
-4.8774513888888889,0.12025781308048902,0.00085335759188647831
-4.8762013888888882,0.014183784936811153,0.0011882094849354195
-4.8749513888888885,-0.095571045445261738,0.00018365380578905244
-4.8737013888888887,-0.17052556375497005,-0.0018254575525036816
-4.8724513888888881,-0.18692186463520019,-0.0031648651246999043
-4.8712013888888883,-0.14609842162725262,-0.0055088283760403615
-4.8699513888888886,-0.066459245923187527,-0.0071830878412843064
-4.8687013888888888,0.016191495248640761,-0.0071830878412843064
-4.8674513888888882,0.068391963357225208,-0.0075179397343330956
-4.8662013888888884,0.098842236420544211,-0.0061785321621379398
-4.8649513888888887,0.13698873234602077,-0.0041694208038452049
-4.863701388888888,0.18149297759241736,-0.0028300132316488309
-4.8624513888888883,0.19755466008734757,-0.00015119808725973661
-4.8612013888888885,0.15104270452909108,0.00051850569883784149
-4.8599513888888888,0.051661044091710503,0.001188209484935115
-4.8587013888888881,-0.064786153996673534,0.00051850569883708016
-4.8574513888888884,-0.15714082834252213,-0.0011557537664061038
-4.8562013888888886,-0.19528732426799869,-0.0028300132316500491
-4.8549513888888889,-0.1725332740668476,-0.0045042726968932325
-4.8537013888888882,-0.10259803153679689,-0.0068482359482355173
-4.8524513888888885,-0.014928014585263058,-0.0071830878412843064
-4.8512013888888887,0.05166104409166531,-0.0075179397343330956
-4.8499513888888881,0.088803684861224697,-0.0065133840551858157
-4.8487013888888884,0.12494247047481763,-0.004504272696893994
-4.8474513888888886,0.17212366280369654,-0.0031648651246988383
-4.8462013888888889,0.20424702779355691,-0.0011557537664070175
-4.8449513888888882,0.18082374082178768,0.00051850569883784149
-4.8437013888888885,0.09716914449398821,0.00085335759188663054
-4.8424513888888887,-0.017270343282441442,0.00085335759188663054
-4.8412013888888881,-0.12100204272893894,-0.00048604998030943932
-4.8399513888888883,-0.1785564050024388,-0.00249516133860126
-4.8387013888888886,-0.17487560276401562,-0.0038345689107964157
-4.8374513888888888,-0.11799047726113786,-0.0061785321621368738
-4.8362013888888882,-0.031993552236134148,-0.0068482359482355173
-4.8349513888888884,0.044634058000130157,-0.0075179397343330956
-4.8337013888888887,0.088469066475897071,-0.0071830878412843064
-4.832451388888888,0.12025781308048034,-0.0051739764829908108
-4.8312013888888883,0.16308896640029419,-0.003499717017747627
-4.8299513888888885,0.20324317263763794,-0.0018254575525036816
-4.8287013888888888,0.19956237039921643,0.00051850569883677561
-4.8274513888888881,0.13230407495161392,0.00085335759188678276
-4.8262013888888884,0.022214626184279902,0.0011882094849354195
-4.8249513888888886,-0.090886388050904973,0.00018365380578905244
-4.8237013888888889,-0.16784861667244547,-0.0018254575525027679
-4.8224513888888882,-0.18558339109397395,-0.0031648651246988383
-4.8212013888888885,-0.14542918485663023,-0.0055088283760403615
-4.8199513888888887,-0.065455390767253929,-0.0068482359482355173
-4.8187013888888881,0.01853382394588168,-0.0071830878412844591
-4.8174513888888884,0.073411239136893167,-0.0075179397343330956
-4.8162013888888886,0.10586922251207936,-0.0061785321621379398
-4.8149513888888889,0.14501957359347173,-0.0038345689107974817
-4.8137013888888882,0.1901930556105012,-0.00249516133860126
-4.8124513888888885,0.20625473810543871,-0.00015119808725973661
-4.8112013888888887,0.15974278254718222,0.00051850569883784149
-4.8099513888888881,0.060361122109703805,0.001188209484935115
-4.8087013888888883,-0.055416839207917998,0.00051850569883784149
-4.8074513888888886,-0.14676765839787501,-0.0011557537664061038
-4.8062013888888888,-0.18391029916740109,-0.0028300132316492876
-4.8049513888888882,-0.16048701219563413,-0.004504272696893994
-4.8037013888888884,-0.089547914509660181,-0.0068482359482355173
-4.8024513888888887,-0.00053942401688155176,-0.0071830878412843064
-4.801201388888888,0.067722726586620152,-0.0075179397343326385
-4.7999513888888883,0.10586922251207936,-0.006513384055186729
-4.7987013888888885,0.14200800812568873,-0.004504272696893994
-4.7974513888888888,0.18851996368392407,-0.0031648651246994472
-4.7962013888888881,0.21930485513256431,-0.0008209018733567055
-4.7949513888888884,0.19487771300485798,0.00051850569883784149
-4.7937013888888886,0.10955002475050253,0.00085335759188663054
-4.7924513888888889,-0.0055586997964971741,0.00085335759188663054
-4.7912013888888882,-0.10995963601364324,-0.00048604998030852566
-4.7899513888888885,-0.16851785344310286,-0.00249516133860126
-4.7887013888888887,-0.16550628797530209,-0.0038345689107964157
-4.7874513888888881,-0.10895578085767055,-0.0061785321621383969
-4.7862013888888884,-0.022958855832731807,-0.0071830878412843064
-4.7849513888888886,0.054003372788843693,-0.0075179397343330956
-4.7837013888888889,0.098507618035212768,-0.0071830878412844591
-4.7824513888888882,0.1302963646397968,-0.0051739764829915724
-4.7812013888888885,0.17312751795963013,-0.003499717017747627
-4.7799513888888887,0.21261248742635147,-0.0018254575525036816
-4.7787013888888881,0.20792783003196305,0.00051850569883784149
-4.7774513888888883,0.13832720588726555,0.00051850569883784149
-4.7762013888888886,0.024891573266769485,0.0011882094849354195
-4.7749513888888888,-0.093228716748029627,0.00018365380578950932
-4.7737013888888882,-0.17688331307588281,-0.0018254575525036816
-4.7724513888888884,-0.20264892874484505,-0.003499717017747627
-4.7712013888888887,-0.17086018214028126,-0.0055088283760403615
-4.769951388888888,-0.099586466068961876,-0.0071830878412843064
-4.7687013888888883,-0.024297329373976599,-0.0071830878412843064
-4.7674513888888885,0.021210771028346308,-0.0075179397343330956
-4.7662013888888888,0.045637913156052638,-0.0061785321621385487
-4.7649513888888881,0.079434370072513916,-0.0041694208038444433
-4.7637013888888884,0.12159628662170566,-0.00249516133860126
-4.7624513888888886,0.13631949557539835,-0.00015119808725973661
-4.7612013888888889,0.088803684861229873,0.00051850569883753693
-4.7599513888888882,-0.013589541044018268,0.0011882094849354195
-4.7587013888888885,-0.13539063329729428,0.00051850569883784149
-4.7574513888888887,-0.23510691212003124,-0.0011557537664061038
-4.7562013888888881,-0.28329195960483861,-0.0028300132316508107
-4.7549513888888884,-0.27191493450426296,-0.004504272696893994
-4.7537013888888886,-0.21335671707480339,-0.0068482359482355173
-4.7524513888888889,-0.13672910683857392,-0.0071830878412841538
-4.7512013888888882,-0.080178599720946639,-0.0075179397343330956
-4.7499513888888885,-0.051066800198872428,-0.006513384055186729
-4.7487013888888887,-0.019612671979619828,-0.004504272696893994
-4.7474513888888881,0.026899283578652341,-0.0031648651246979245
-4.7462013888888883,0.061364977265690047,-0.0011557537664061038
-4.7449513888888886,0.042626347688262969,0.00051850569883784149
-4.7437013888888888,-0.037347446401076942,0.00085335759188647831
-4.7424513888888882,-0.1497792238656758,0.00085335759188663054
-4.7412013888888884,-0.25317630492683596,-0.00048604998030852566
-4.7399513888888887,-0.3127383775122291,-0.00249516133860126
-4.738701388888888,-0.31273837751220473,-0.0038345689107974817
-4.7374513888888883,-0.25919943586243743,-0.0061785321621379398
-4.7362013888888885,-0.17654869469057161,-0.0068482359482355173
-4.7349513888888888,-0.10226341315151947,-0.0075179397343327911
-4.7337013888888881,-0.058763023061014455,-0.0071830878412833931
-4.7324513888888884,-0.024631947759287797,-0.0051739764829915724
-4.7312013888888886,0.023218481340213495,-0.003499717017747627
-4.7299513888888889,0.070734292054381975,-0.001825457552504443
-4.7287013888888882,0.076757422990005153,0.00051850569883784149
-4.7274513888888885,0.017864587175234328,0.00051850569883784149
-4.7262013888888887,-0.084863257115303403,0.0011882094849354195
-4.7249513888888881,-0.19294499557085379,0.00018365380578813881
-4.7237013888888884,-0.26656104033928385,-0.0018254575525036816
-4.7224513888888886,-0.28396119637546613,-0.0031648651246988383
-4.7212013888888889,-0.24380699013814064,-0.0055088283760392955
-4.7199513888888882,-0.16450243281936849,-0.0068482359482355173
-4.7187013888888885,-0.081182454876880236,-0.0071830878412843064
-4.7174513888888887,-0.026639658071154985,-0.0075179397343330956
-4.7162013888888881,0.0071567988452951713,-0.0061785321621370265
-4.7149513888888883,0.049318715394486928,-0.0041694208038452049
-4.7137013888888886,0.099846091576477794,-0.00249516133860126
-4.7124513888888888,0.12293476016293994,-0.00015119808726080271
-4.7112013888888882,0.083449790696229112,0.00051850569883784149
-4.7099513888888884,-0.010912593961528685,0.0011882094849354195
-4.7087013888888887,-0.12468284496733595,0.00051850569883784149
-4.707451388888888,-0.21670290092793393,-0.0011557537664068651
-4.7062013888888883,-0.25752634393588147,-0.0028300132316500491
-4.7049513888888885,-0.23845309597314321,-0.004504272696893994
-4.7037013888888888,-0.17219865568155618,-0.0068482359482344513
-4.7024513888888881,-0.087874822583075121,-0.0071830878412844591
-4.7012013888888884,-0.023962710988665401,-0.0075179397343330956
-4.6999513888888886,0.011841456239632769,-0.006513384055186729
-4.6987013888888889,0.047980241853225705,-0.0045042726968949082
-4.6974513888888882,0.097503762879299419,-0.0031648651246988383
-4.6962013888888885,0.13364254849290877,-0.0011557537664061038
-4.6949513888888887,0.1155731556861041,0.00051850569883784149
-4.6937013888888881,0.035933979981987885,0.00085335759188663054
-4.6924513888888884,-0.076497797482523458,0.00085335759188663054
-4.6912013888888886,-0.18089873369961718,-0.00048604998030852566
-4.6899513888888889,-0.24146466144091647,-0.0024951613386003458
-4.6887013888888882,-0.2424685165968776,-0.0038345689107964157
-4.6874513888888885,-0.18993343010301952,-0.0061785321621379398
-4.6862013888888887,-0.10795192570177606,-0.0071830878412843064
-4.6849513888888881,-0.034335880933293206,-0.0075179397343329429
-4.6837013888888883,0.0081606540012095913,-0.0071830878412843064
-4.6824513888888886,0.040284018991084587,-0.0051739764829915724
-4.6812013888888888,0.086461356164008893,-0.0034997170177483881
-4.6799513888888882,0.1316348381810416,-0.0018254575525036816
-4.6787013888888884,0.13498102203415357,0.00018365380578905244
-4.6774513888888887,0.073745857522204375,0.00051850569883784149
-4.676201388888888,-0.032328170621496018,0.0011882094849349626
-4.6749513888888883,-0.14375609293007421,0.00018365380578905244
-4.6737013888888885,-0.22239141347820571,-0.0018254575525036816
-4.6724513888888888,-0.2441416085234237,-0.0031648651246982294
-4.6712013888888881,-0.20867205968041283,-0.0055088283760411231
-4.6699513888888884,-0.13438677814136069,-0.0071830878412843064
-4.6687013888888886,-0.055751457593229192,-0.0071830878412843064
-4.6674513888888889,-0.0058933181818833918,-0.0075179397343329429
-4.6662013888888882,0.023553099725524693,-0.0061785321621379398
-4.6649513888888885,0.062703450806934846,-0.0041694208038452049
-4.6637013888888887,0.11155773506236973,-0.0028300132316500491
-4.6624513888888881,0.13364254849289037,-0.00015119808725943206
-4.6612013888888884,0.093153723870253849,0.00051850569883784149
-4.6599513888888886,-0.0032163710993711346,0.0011882094849354195
-4.6587013888888889,-0.12066742434354816,0.00051850569883814604
-4.6574513888888882,-0.21804137446916014,-0.0011557537664061038
-4.6562013888888885,-0.26555718518335025,-0.0031648651246988383
-4.6549513888888887,-0.25484939685339192,-0.004504272696893994
-4.6537013888888881,-0.19729503457983194,-0.0068482359482356699
-4.6524513888888883,-0.12267513465546877,-0.0071830878412843064
-4.6512013888888886,-0.068132337849743513,-0.0075179397343330956
-4.6499513888888888,-0.040024393483615681,-0.0065133840551871861
-4.6487013888888882,-0.0089048836496614971,-0.004504272696893994
-4.6474513888888884,0.038945545449839795,-0.0031648651246988383
-4.6462013888888887,0.076422804604693945,-0.0011557537664061038
-4.644951388888888,0.061030358880343395,0.00051850569883799371
-4.6437013888888883,-0.016935724897130244,0.00085335759188663054
-4.6424513888888885,-0.12936750236169273,0.00085335759188663054
-4.6412013888888888,-0.23544153050529421,-0.00048604998030791656
-4.6399513888888881,-0.30035749725571786,-0.0024951613386018688
-4.6387013888888884,-0.30704986496193876,-0.0038345689107964157
-4.6374513888888886,-0.26154176455961586,-0.0061785321621379398
-4.6362013888888889,-0.18725648302056372,-0.0068482359482352128
-4.6349513888888882,-0.12100204272891277,-0.0075179397343330956
-4.6337013888888885,-0.084528638729992209,-0.0071830878412843064
-4.6324513888888887,-0.055082220822606796,-0.0055088283760403615
-4.6312013888888881,-0.008235646879016581,-0.0034997170177468655
-4.6299513888888884,0.041287874147018178,-0.0018254575525036816
-4.6287013888888886,0.05166104409166531,0.00018365380578905244
-4.6274513888888889,-0.0022125159434130404,0.00051850569883768916
-4.6262013888888882,-0.1022634131514857,0.0011882094849354195
-4.6249513888888885,-0.20967591483638021,0.00018365380578905244
-4.6237013888888887,-0.28529966991671096,-0.0018254575525036816
-4.6224513888888881,-0.30604600980598901,-0.0031648651246999043
-4.6212013888888883,-0.27057646096301824,-0.0055088283760403615
-4.6199513888888886,-0.1966257978092435,-0.0068482359482355173
-4.6187013888888888,-0.11732124049052567,-0.0071830878412841538
-4.6174513888888882,-0.065120772381942735,-0.0075179397343330956
-4.6162013888888884,-0.032328170621445343,-0.0061785321621379398
-4.6149513888888887,0.012176074624943967,-0.0041694208038452049
-4.613701388888888,0.067388108201305003,-0.0028300132316488309
-4.6124513888888883,0.096834526108677016,-0.00015119808725973661
-4.6112013888888885,0.064711161118802027,0.00051850569883784149
-4.6099513888888888,-0.022624237447380888,0.00085335759188647831
-4.6087013888888881,-0.13137521267360022,0.00051850569883708016
-4.6074513888888884,-0.22004908478102733,-0.0011557537664061038
-4.6062013888888886,-0.25953405424774867,-0.0028300132316500491
-4.6049513888888889,-0.24079542467033013,-0.0045042726968932325
-4.6037013888888882,-0.17487560276401562,-0.0068482359482355173
-4.6024513888888885,-0.091555624821527362,-0.0071830878412843064
-4.6012013888888887,-0.027978131612399773,-0.0075179397343330956
-4.5999513888888881,0.0081606540012267859,-0.0068482359482344513
-4.5987013888888884,0.045972531541374949,-0.004504272696893994
-4.5974513888888886,0.099176854805855405,-0.0031648651246988383
-4.5962013888888889,0.14133877135504716,-0.0011557537664070175
-4.5949513888888882,0.12996174625448562,0.00051850569883784149
-4.5937013888888885,0.056345701486022082,0.00085335759188663054
-4.5924513888888887,-0.051401418584183622,0.00085335759188663054
-4.5912013888888881,-0.15279078933350365,-0.00048604998030943932
-4.5899513888888883,-0.21235286191886979,-0.00249516133860126
-4.5887013888888886,-0.21436057223073698,-0.0038345689107964157
-4.5874513888888888,-0.16316395927814697,-0.0061785321621368738
-4.5862013888888882,-0.082855546803436222,-0.0071830878412843064
-4.5849513888888884,-0.010577975576217487,-0.0075179397343330956
-4.5837013888888887,0.031249322587682246,-0.0071830878412843064
-4.582451388888888,0.064376542733512745,-0.0055088283760394482
-4.5812013888888883,0.11256159021830332,-0.003499717017747627
-4.5799513888888885,0.16175049285904941,-0.0018254575525036816
-4.5787013888888888,0.17045057087713658,0.00051850569883677561
-4.5774513888888881,0.11490391891543544,0.00051850569883814604
-4.5762013888888884,0.01317992978087756,0.0011882094849354195
-4.5749513888888886,-0.096574900601195335,0.00018365380578905244
-4.5737013888888889,-0.17487560276398001,-0.0018254575525027679
-4.5724513888888882,-0.19729503457986589,-0.0031648651246988383
-4.5712013888888885,-0.16316395927812369,-0.0051739764829915724
-4.5699513888888887,-0.089547914509660181,-0.0068482359482355173
-4.5687013888888881,-0.010577975576194052,-0.0071830878412844591
-4.5674513888888884,0.040953255761706983,-0.0075179397343330956
-4.5662013888888886,0.072742002366270778,-0.0061785321621379398
-4.5649513888888889,0.11490391891546253,-0.0038345689107974817
-4.5637013888888882,0.16676976863871737,-0.00249516133860126
-4.5624513888888885,0.193204621078302,-0.00015119808725973661
-4.5612013888888887,0.15806969062062623,0.00051850569883784149
-4.5599513888888881,0.067722726586551985,0.001188209484935115
-4.5587013888888883,-0.044039814107337268,0.00051850569883784149
-4.5574513888888886,-0.13539063329729428,-0.0011557537664061038
-4.5562013888888888,-0.17688331307586394,-0.0028300132316492876
-4.5549513888888882,-0.15948315703970053,-0.004504272696893994
-4.5537013888888884,-0.094901808674639349,-0.0068482359482355173
-4.5524513888888887,-0.011916449117462279,-0.0071830878412843064
-4.551201388888888,0.051326425706370096,-0.0075179397343326385
-4.5499513888888883,0.08646135616402989,-0.006513384055186729
-4.5487013888888885,0.12260014177763925,-0.004504272696893994
-4.5474513888888888,0.17279289957429611,-0.0031648651246994472
-4.5462013888888881,0.2109393954997888,-0.0011557537664053424
-4.5449513888888884,0.19621618654610279,0.00051850569883784149
