#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A17
#Date Time: 2018-12-11 05:55:41.410
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.8818283582089554,0.033926269670171823,-0.004504272696893994
-4.8805783582089548,0.037607071908596072,-0.004504272696893994
-4.8793283582089551,0.039949400605773386,-0.004504272696893994
-4.8780783582089553,0.040618637376395782,-0.004504272696893994
-4.8768283582089555,0.038945545449840559,-0.004504272696893994
-4.8755783582089549,0.035264743211416615,-0.0041694208038452049
-4.8743283582089552,0.030914704202371045,-0.0041694208038452049
-4.8730783582089554,0.025560810037391881,-0.0041694208038452049
-4.8718283582089548,0.020876152643033587,-0.0041694208038452049
-4.870578358208955,0.01752996878992313,-0.0041694208038452049
-4.8693283582089553,0.015856876863367141,-0.0041694208038452049
-4.8680783582089555,0.016526113633989231,-0.0041694208038452049
-4.8668283582089549,0.018868442331167922,-0.004504272696893994
-4.8655783582089551,0.022883862954902297,-0.004504272696893994
-4.8643283582089554,0.026564665193325475,-0.004504272696893994
-4.8630783582089547,0.02924161227581536,-0.004504272696893994
-4.861828358208955,0.029910849046437451,-0.004504272696893994
-4.8605783582089552,0.029241612275815055,-0.004504272696893994
-4.8593283582089555,0.025895428422704602,-0.0041694208038453575
-4.8580783582089548,0.02121077102834372,-0.0041694208038452049
-4.8568283582089551,0.015522258478055946,-0.0041694208038452049
-4.8555783582089553,0.010168364313076779,-0.0041694208038452049
-4.8543283582089556,0.0061529436893442311,-0.0041694208038452049
-4.8530783582089549,0.0044798517627864156,-0.0041694208038452049
-4.8518283582089552,0.0048144701480976135,-0.0041694208038452049
-4.8505783582089554,0.0071567988452759983,-0.004504272696893994
-4.8493283582089548,0.010502982698389498,-0.004504272696893994
-4.8480783582089551,0.013849166551499955,-0.004504272696893994
-4.8468283582089553,0.016526113633989536,-0.004504272696893994
-4.8455783582089555,0.017529968789922672,-0.004504272696893994
-4.8443283582089549,0.016191495248678339,-0.004504272696893994
-4.8430783582089552,0.012845311395566363,-0.004504272696893994
-4.8418283582089554,0.0078260356158983933,-0.0041694208038452049
-4.8405783582089548,0.0014682862949828965,-0.0041694208038452049
-4.839328358208955,-0.0045548446406159255,-0.0041694208038452049
-4.8380783582089553,-0.0099087388055950909,-0.0041694208038452049
-4.8368283582089555,-0.012920304273394502,-0.0041694208038452049
-4.8355783582089549,-0.01459339619995186,-0.0041694208038452049
-4.8343283582089551,-0.01325492265870707,-0.004504272696893994
-4.8330783582089554,-0.010577975576217487,-0.004504272696893994
-4.8318283582089547,-0.0068971733377926371,-0.004504272696893994
-4.830578358208955,-0.0032163710993711346,-0.004504272696893994
-4.8293283582089552,-0.0015432791728151453,-0.004504272696893994
-4.8280783582089555,-0.001877897558126191,-0.004504272696893994
-4.8268283582089548,-0.0048894630259292537,-0.004504272696893994
-4.8255783582089551,-0.009574120420283893,-0.004504272696893994
-4.8243283582089553,-0.015597251355885454,-0.0041694208038452049
-4.8230783582089556,-0.022624237447417414,-0.0041694208038452049
-4.8218283582089549,-0.028647368383022169,-0.0041694208038452049
-4.8205783582089552,-0.032997407392067739,-0.0041694208038452049
-4.8193283582089554,-0.034670499318623732,-0.0041694208038452049
-4.8180783582089548,-0.034335880933311462,-0.004504272696893994
-4.8168283582089551,-0.031993552236134148,-0.004504272696893994
-4.8155783582089553,-0.027978131612399773,-0.004504272696893994
-4.8143283582089555,-0.023962710988667226,-0.004504272696893994
-4.8130783582089549,-0.020616527135553422,-0.004504272696893994
-4.8118283582089552,-0.01927805359430863,-0.004504272696893994
-4.8105783582089554,-0.02095114552086462,-0.004504272696893994
-4.8093283582089548,-0.024631947759290233,-0.0045042726968938414
-4.808078358208955,-0.029985841924266961,-0.0041694208038452049
-4.8068283582089553,-0.036008972859868524,-0.0041694208038452049
-4.8055783582089555,-0.042032103795467346,-0.0041694208038452049
-4.8043283582089549,-0.047051379575138053,-0.0041694208038452049
-4.8030783582089551,-0.050062945042938831,-0.0041694208038452049
-4.8018283582089554,-0.050732181813561227,-0.004504272696893994
-4.8005783582089547,-0.049728326657626568,-0.004504272696893994
-4.799328358208955,-0.047385997960449247,-0.004504272696893994
-4.7980783582089552,-0.044709050877959663,-0.004504272696893994
-4.7968283582089555,-0.042701340566093399,-0.004504272696893994
-4.7955783582089548,-0.042701340566093399,-0.004504272696893994
-4.7943283582089551,-0.044709050877959663,-0.004504272696893994
-4.7930783582089553,-0.04905908988700524,-0.004504272696893994
-4.7918283582089556,-0.054412984051981965,-0.0041694208038453575
-4.7905783582089549,-0.061439970143519561,-0.0041694208038452049
-4.7893283582089552,-0.068466956235054707,-0.0041694208038452049
-4.7880783582089554,-0.074490087170656277,-0.0041694208038452049
-4.7868283582089548,-0.078840126179702916,-0.0041694208038453575
-4.7855783582089551,-0.081182454876880236,-0.004504272696893994
-4.7843283582089553,-0.081182454876880236,-0.004504272696893994
-4.7830783582089555,-0.079509362950324999,-0.004504272696893994
-4.7818283582089549,-0.077167034253145861,-0.004504272696893994
-4.7805783582089552,-0.074824705555967472,-0.004504272696893994
-4.7793283582089554,-0.073151613629411485,-0.004504272696893994
-4.7780783582089548,-0.073820850400034943,-0.004504272696893994
-4.776828358208955,-0.076163179097212264,-0.004504272696893994
-4.7755783582089553,-0.080847836491569028,-0.0041694208038452049
-4.7743283582089555,-0.086536349041856808,-0.0041694208038452049
-4.7730783582089549,-0.092559479977460959,-0.0041694208038452049
-4.7718283582089551,-0.097244137371817724,-0.0041694208038452049
-4.7705783582089554,-0.10059032122492971,-0.0041694208038452049
-4.7693283582089547,-0.10192879476617404,-0.0041694208038452049
-4.768078358208955,-0.1009249396102409,-0.0041694208038452049
-4.7668283582089552,-0.097578755757128918,-0.004504272696893994
-4.7655783582089555,-0.093228716748085333,-0.004504272696893994
-4.7643283582089548,-0.088209440968413405,-0.004504272696893994
-4.7630783582089551,-0.08385940195936982,-0.004504272696893994
-4.7618283582089553,-0.081182454876880236,-0.004504272696893994
-4.7605783582089556,-0.080513218106258139,-0.004504272696893994
-4.7593283582089549,-0.081851691647502625,-0.0041694208038452049
-4.7580783582089552,-0.084528638729992209,-0.0041694208038452049
-4.7568283582089554,-0.087540204197792987,-0.0041694208038452049
-4.7555783582089548,-0.090217151280283181,-0.0041694208038452049
-4.7543283582089551,-0.091555624821527362,-0.0041694208038452049
-4.7530783582089553,-0.091221006436216168,-0.0041694208038452049
-4.7518283582089555,-0.089213296124349889,-0.0041694208038452049
-4.7505783582089549,-0.085532493885925806,-0.0041694208038452049
-4.7493283582089552,-0.080513218106257833,-0.004504272696893994
-4.7480783582089554,-0.074490087170656277,-0.004504272696893994
-4.7468283582089548,-0.069470811390986778,-0.004504272696893994
-4.745578358208955,-0.066124627537876332,-0.004504272696893994
-4.7443283582089553,-0.065120772381942735,-0.004504272696893994
-4.7430783582089555,-0.066459245923186916,-0.0041694208038453575
-4.7418283582089549,-0.069470811390988305,-0.0041694208038452049
-4.7405783582089551,-0.073820850400033874,-0.0041694208038452049
-4.7393283582089554,-0.077501652638457055,-0.0038345689107964157
-4.7380783582089547,-0.080178599720946792,-0.0038345689107965679
-4.736828358208955,-0.080513218106257833,-0.0041694208038452049
-4.7355783582089552,-0.078170889409079444,-0.0041694208038452049
-4.7343283582089555,-0.073820850400035859,-0.0041694208038452049
-4.7330783582089548,-0.067128482693806418,-0.004504272696893994
-4.7318283582089551,-0.059432259831652373,-0.004504272696893994
-4.7305783582089553,-0.052070655354806018,-0.004504272696893994
-4.7293283582089556,-0.045378287648585106,-0.004504272696893994
-4.7280783582089549,-0.040359011868914094,-0.004504272696893994
-4.7268283582089552,-0.037347446401113316,-0.0041694208038452049
-4.7255783582089554,-0.036008972859868524,-0.0041694208038452049
-4.7243283582089548,-0.035005117703934774,-0.0041694208038452049
-4.7230783582089551,-0.034670499318623732,-0.0041694208038452049
-4.7218283582089553,-0.03333202577737894,-0.0041694208038452049
-4.7205783582089555,-0.030320460309579529,-0.0041694208038452049
-4.7193283582089549,-0.024966566144598995,-0.0041694208038452049
-4.7180783582089552,-0.017270343282441442,-0.0041694208038452049
-4.7168283582089554,-0.0079010284937279032,-0.004504272696893994
-4.7155783582089548,0.0028067598362352961,-0.004504272696893994
-4.714328358208955,0.013514548166188757,-0.004504272696893994
-4.7130783582089553,0.023553099725524693,-0.004504272696893994
-4.7118283582089555,0.032253177743611881,-0.004504272696893994
-4.7105783582089549,0.03928016383515099,-0.004504272696893994
-4.7093283582089551,0.044968676385441352,-0.0041694208038452049
-4.7080783582089554,0.049318715394486928,-0.0041694208038452049
-4.7068283582089547,0.053668754403534628,-0.0041694208038452049
-4.705578358208955,0.058353411797889269,-0.0041694208038452049
-4.7043283582089552,0.064376542733490832,-0.0041694208038452049
-4.7030783582089555,0.072407383980955933,-0.0041694208038452049
-4.7018283582089548,0.082111317154989802,-0.0041694208038453575
-4.7005783582089551,0.094157579026187432,-0.004504272696893994
-4.6993283582089553,0.10754231443863535,-0.004504272696893994
-4.6980783582089556,0.12126166823638823,-0.004504272696893994
-4.6968283582089549,0.13431178526353119,-0.004504272696893994
-4.6955783582089552,0.1463580471347343,-0.004504272696893994
-4.6943283582089554,0.15673121707938142,-0.004504272696893994
-4.6930783582089548,0.16543129509747576,-0.0041694208038452049
-4.6918283582089551,0.17245828118900772,-0.0041694208038452049
-4.6905783582089553,0.17915064889523169,-0.0041694208038452049
-4.6893283582089555,0.18483916144551946,-0.0041694208038452049
-4.6880783582089549,0.1911969107664348,-0.0041694208038452049
-4.6868283582089552,0.19922775201390355,-0.0041694208038452049
-4.6855783582089554,0.20792783003199469,-0.0041694208038452049
-4.6843283582089548,0.21863561836195836,-0.0041694208038453575
-4.683078358208955,0.23034726184784496,-0.004504272696893994
-4.6818283582089553,0.24272814210435928,-0.004504272696893994
-4.6805783582089555,0.25410516720493487,-0.004504272696893994
-4.6793283582089549,0.26447833714958713,-0.004504272696893994
-4.6780783582089551,0.27250917839705591,-0.004504272696893994
-4.6768283582089554,0.27920154610327985,-0.004504272696893994
-4.6755783582089547,0.28355158511232659,-0.0041694208038452049
-4.674328358208955,0.28622853219481503,-0.0041694208038452049
-4.6730783582089552,0.28823624250668223,-0.0041694208038452049
-4.6718283582089555,0.29024395281854853,-0.0041694208038452049
-4.6705783582089548,0.29292089990104098,-0.0041694208038452049
-4.6693283582089551,0.29727093891008449,-0.0041694208038452049
-4.6680783582089553,0.30295945146037484,-0.0041694208038452049
-4.6668283582089556,0.30931720078128477,-0.0045042726968938414
-4.6655783582089549,0.31634418687282284,-0.004504272696893994
-4.6643283582089552,0.32303655457904679,-0.004504272696893994
-4.6630783582089554,0.32872506712933713,-0.004504272696893994
-4.6618283582089548,0.3327404877530723,-0.004504272696893994
-4.6605783582089551,0.33441357967962748,-0.004504272696893994
-4.6593283582089553,0.33441357967962748,-0.0041694208038452049
-4.6580783582089555,0.3327404877530723,-0.0041694208038452049
-4.6568283582089549,0.33073277744120433,-0.0041694208038452049
-4.6555783582089552,0.3283904487440259,-0.0041694208038452049
-4.6543283582089554,0.32705197520278118,-0.0041694208038452049
-4.6530783582089548,0.32738659358809308,-0.0041694208038452049
-4.651828358208955,0.32905968551464837,-0.0041694208038452049
-4.6505783582089553,0.33106739582651545,-0.004504272696893994
-4.6493283582089555,0.33407896129431486,-0.004504272696893994
-4.6480783582089549,0.33709052676211704,-0.004504272696893994
-4.6468283582089551,0.33876361868867311,-0.004504272696893994
-4.6455783582089554,0.33876361868867311,-0.004504272696893994
-4.6443283582089547,0.33642128999149268,-0.0045042726968938414
-4.643078358208955,0.33207125098244905,-0.0041694208038452049
-4.6418283582089552,0.32604812004684758,-0.0041694208038452049
-4.6405783582089555,0.31835189718469353,-0.0041694208038452049
-4.6393283582089548,0.31132491109315197,-0.0041694208038452049
-4.6380783582089551,0.30496716177224203,-0.0041694208038452049
-4.6368283582089553,0.29994788599257416,-0.0041694208038452049
-4.6355783582089556,0.29693632052477476,-0.0041694208038452049
-4.6343283582089549,0.29559784698352853,-0.0041694208038452049
-4.6330783582089552,0.29593246536883977,-0.004504272696893994
-4.6318283582089554,0.29693632052477337,-0.004504272696893994
-4.6305783582089548,0.2979401756807068,-0.004504272696893994
-4.6293283582089551,0.29760555729539573,-0.004504272696893994
-4.6280783582089553,0.29593246536883977,-0.004504272696893994
-4.6268283582089555,0.29191704474510721,-0.004504272696893994
-4.6255783582089549,0.28622853219481503,-0.0041694208038452049
-4.6243283582089552,0.27920154610327985,-0.0041694208038452049
-4.6230783582089554,0.27117070485581107,-0.0041694208038452049
-4.6218283582089548,0.26313986360833908,-0.0041694208038452049
-4.620578358208955,0.25611287751680722,-0.0041694208038452049
-4.6193283582089553,0.25008974658120564,-0.0041694208038452049
-4.6180783582089555,0.24640894434278413,-0.0041694208038452049
-4.6168283582089549,0.24373199726029288,-0.004504272696893994
-4.6155783582089551,0.24205890533373689,-0.004504272696893994
-4.6143283582089554,0.24072043179249208,-0.004504272696893994
-4.6130783582089547,0.23871272148062306,-0.004504272696893994
-4.611828358208955,0.23469730085689053,-0.004504272696893994
-4.6105783582089552,0.22900878830660015,-0.004504272696893994
-4.6093283582089555,0.22198180221506819,-0.0041694208038453575
-4.6080783582089548,0.21328172419697006,-0.0041694208038452049
-4.6068283582089551,0.20491626456419393,-0.0041694208038452049
-4.6055783582089553,0.19755466008734757,-0.0041694208038452049
-4.6043283582089556,0.19153152915174876,-0.0041694208038452049
-4.6030783582089549,0.18751610852801162,-0.0041694208038452049
-4.6018283582089552,0.18550839821614445,-0.0041694208038452049
-4.6005783582089554,0.18550839821614445,-0.004504272696893994
-4.5993283582089548,0.18651225337207866,-0.004504272696893994
-4.5980783582089551,0.18785072691332283,-0.004504272696893994
-4.5968283582089553,0.18885458206925643,-0.004504272696893994
-4.5955783582089555,0.18885458206925643,-0.004504272696893994
-4.5943283582089549,0.18751610852801162,-0.004504272696893994
-4.5930783582089552,0.18416992467489965,-0.0041694208038452049
-4.5918283582089554,0.17881603050992048,-0.0041694208038452049
-4.5905783582089548,0.17279289957431587,-0.0041694208038452049
-4.589328358208955,0.16610053186809498,-0.0041694208038452049
-4.5880783582089553,0.1604120193178046,-0.0041694208038452049
-4.5868283582089555,0.15639659869407208,-0.0041694208038452049
-4.5855783582089549,0.15405426999689184,-0.0041694208038452049
-4.5843283582089551,0.15405426999689184,-0.004504272696893994
-4.5830783582089554,0.15572736192344783,-0.004504272696893994
-4.5818283582089547,0.15840430900593847,-0.004504272696893994
-4.580578358208955,0.16074663770311581,-0.004504272696893994
-4.5793283582089552,0.16175049285904941,-0.004504272696893994
-4.5780783582089555,0.16175049285904941,-0.004504272696893994
-4.5768283582089548,0.15974278254718038,-0.0045042726968938414
-4.5755783582089551,0.15572736192344783,-0.0041694208038452049
-4.5743283582089553,0.15003884937315748,-0.0041694208038452049
-4.5730783582089556,0.14401571843755867,-0.0041694208038452049
-4.5718283582089549,0.13866182427257676,-0.0041694208038452049
-4.5705783582089552,0.13464640364884237,-0.0041694208038452049
-4.5693283582089554,0.13196945656635278,-0.0041694208038452049
-4.5680783582089548,0.13130021979573084,-0.0041694208038453575
-4.5668283582089551,0.13230407495166399,-0.004504272696893994
-4.5655783582089553,0.13431178526353119,-0.004504272696893994
-4.5643283582089555,0.13631949557539744,-0.004504272696893994
-4.5630783582089549,0.13799258750195437,-0.004504272696893994
-4.5618283582089552,0.13832720588726555,-0.004504272696893994
-4.5605783582089554,0.13631949557539835,-0.004504272696893994
-4.5593283582089548,0.13263869333697292,-0.0045042726968938414
-4.558078358208955,0.12761941755730721,-0.0041694208038452049
