Time (s),Channel 1 (V),Channel 2 (V)
-5.1194335937500002,-0.0079010284937279032,-0.0071830878412843064
-5.1181835937500004,0.028572375505176072,-0.0061785321621383969
-5.1169335937499998,0.063372687577557235,-0.004504272696893994
-5.11568359375,0.088469066475897071,-0.0031648651246988383
-5.1144335937500003,0.097838381264610613,-0.0011557537664061038
-5.1131835937499996,0.089472921631819108,0.00018365380578920471
-5.1119335937499999,0.064041924348179624,0.00051850569883784149
-5.1106835937500001,0.026564665193325475,0.00051850569883784149
-5.1094335937500004,-0.015262632970555239,-0.00082090187335670561
-5.1081835937499998,-0.053409128896062683,-0.0028300132316505058
-5.10693359375,-0.079509362950324236,-0.0038345689107964157
-5.1056835937500002,-0.088878677739037779,-0.0061785321621379398
-5.1044335937500005,-0.080513218106261636,-0.0068482359482352128
-5.1031835937499999,-0.05675531274916279,-0.0071830878412843064
-5.1019335937500001,-0.023293474218043005,-0.006513384055186729
-5.1006835937500004,0.011172219469010373,-0.0048391245899427832
-5.0994335937499997,0.038945545449846034,-0.0034997170177468655
-5.09818359375,0.052664899247598908,-0.0018254575525036816
-5.0969335937500002,0.048984097009175727,0.00018365380578905244
-5.0956835937500005,0.027568520349268804,0.00018365380578905244
-5.0944335937499998,-0.0075664101084167061,0.00085335759188663054
-5.0931835937500001,-0.049728326657627636,-0.00015119808725973661
-5.0919335937500003,-0.09021715128028257,-0.0021603094455524708
-5.0906835937499997,-0.12100204272891976,-0.0034997170177485408
-5.0894335937499999,-0.13639448845322788,-0.0055088283760403615
-5.0881835937500002,-0.1337175413707383,-0.0068482359482355173
-5.0869335937500004,-0.11397505663738659,-0.0068482359482355173
-5.0856835937499998,-0.082855546803436222,-0.0068482359482355173
-5.08443359375,-0.046716761189826851,-0.0055088283760403615
-5.0831835937500003,-0.015262632970574256,-0.0038345689107964157
-5.0819335937499996,0.0048144701480989831,-0.0024951613386003462
-5.0806835937499999,0.0078260356158983933,-0.00048604998030852566
-5.0794335937500001,-0.0072317917231055082,0.00018365380578905244
-5.0781835937500004,-0.038016683171721716,0.00051850569883768916
-5.0769335937499998,-0.078505507794409679,0.00018365380578829108
